,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31
depreciationAndAmortization,134733000.00,137759000.00,145861000.00,144570000.00,146577000.00,148040000.00,152862000.00,144412000.00,145283000.00,147868000.00,156279000.00,137605000.00,139112000.00,143722000.00,150821000.00,145443000.00,514756000.00,476366000.00,553184000.00,463309000.00,458732000.00,437890000.00,462123000.00,396957000.00,386548000.00,365060000.00,382638000.00,337683000.00,337763000.00,342182000.00,369045000.00,320811000.00,321932000.00,314174000.00,335930000.00,293701000.00,285886000.00,256674000.00,181973000.00,165013000.00,169116000.00,168761000.00,182215000.00,161209000.00,167307000.00,161306000.00,171611000.00,149754000.00,148958000.00,146191000.00,158661000.00,135941000.00,134467000.00,135515000.00,143609000.00,125660000.00,128044000.00,129047000.00,136620000.00,147793000.00,76701000.00,122102000.00,124797000.00,112645000.00,109872000.00,110480000.00,111877000.00,98819000.00,98161000.00,97958000.00,100643000.00,86863000.00,83544000.00,80919000.00,81805000.00,69973000.00,68474000.00,68821000.00,69919000.00,58754000.00,54532000.00,51064000.00,51047000.00,45794000.00,45370000.00,44237000.00,41845000.00,41845000.00,38225000.00,37415000.00,36063000.00,35049000.00,33802000.00,33092000.00,31166000.00,28963000.00,27563000.00,28807000.00,27413000.00,25819000.00,25426000.00,23818000.00,23027000.00,19778000.00,19027000.00,22116000.00,16566000.00,22593000.00,14600000.00,17200000.00,16900000.00,16900000.00,13500000.00,15400000.00,15500000.00
nonOperatingIncomeNetOther,,,,,,,,,,,,,,1948000.00,-1759000.00,,153000.00,1273000.00,1409000.00,-1698000.00,-136000.00,-46000.00,1014000.00,687000.00,1239000.00,1541000.00,1949000.00,-18000.00,218000.00,-1124000.00,60000.00,27000.00,-929000.00,2433000.00,-1013000.00,-952000.00,-949000.00,2224000.00,753000.00,1274000.00,719000.00,770000.00,752000.00,2609000.00,932000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operatingIncome,-3513000.00,11275000.00,40676000.00,-114264000.00,36924000.00,22230000.00,54101000.00,19889000.00,33218000.00,44051000.00,48591000.00,6980000.00,41356000.00,30329000.00,-464703000.00,30057000.00,55656000.00,61119000.00,75264000.00,86629000.00,57150000.00,53787000.00,71078000.00,65202000.00,43928000.00,62547000.00,88438000.00,37717000.00,51027000.00,67028000.00,86040000.00,40604000.00,42080000.00,69976000.00,83799000.00,40274000.00,19361000.00,19041000.00,62243000.00,35208000.00,30917000.00,41895000.00,82553000.00,58695000.00,47597000.00,60256000.00,116699000.00,50425000.00,46769000.00,18299000.00,72593000.00,50491000.00,42813000.00,40173000.00,60405000.00,40730000.00,35990000.00,45438000.00,58303000.00,34273000.00,33675000.00,37669000.00,40379000.00,24977000.00,25313000.00,31675000.00,46880000.00,30764000.00,27625000.00,31690000.00,34631000.00,23569000.00,13506000.00,25644000.00,29618000.00,21321000.00,17551000.00,24928000.00,20706000.00,16297000.00,13733000.00,13906000.00,13907000.00,12860000.00,10669000.00,10666000.00,3213000.00,4424000.00,-3158000.00,7998000.00,11802000.00,10189000.00,10799000.00,11177000.00,11741000.00,10048000.00,9860000.00,10615000.00,10779000.00,9392000.00,8029000.00,9090000.00,8680000.00,7666000.00,7883000.00,7608000.00,7080000.00,5779000.00,6200000.00,6400000.00,4800000.00,6200000.00,5100000.00,5300000.00,5400000.00
otherOperatingExpenses,668991000.00,494715000.00,514257000.00,559785000.00,548184000.00,578063000.00,395492000.00,400575000.00,391325000.00,404058000.00,407095000.00,378718000.00,380651000.00,374667000.00,399596000.00,374605000.00,834084000.00,832003000.00,867744000.00,792843000.00,776380000.00,757916000.00,792910000.00,726849000.00,700646000.00,672497000.00,695524000.00,669918000.00,641532000.00,664050000.00,713331000.00,518589000.00,725647000.00,701229000.00,738462000.00,720427000.00,671110000.00,647960000.00,524206000.00,512450000.00,495860000.00,491022000.00,513340000.00,500207000.00,482845000.00,479259000.00,505677000.00,473064000.00,438426000.00,464401000.00,460072000.00,433938000.00,409337000.00,404826000.00,434864000.00,405565000.00,379250000.00,371796000.00,415438000.00,369336000.00,353389000.00,371147000.00,394517000.00,361120000.00,331888000.00,325414000.00,339165000.00,307236000.00,288170000.00,287313000.00,309434000.00,269744000.00,262818000.00,243957000.00,248130000.00,219143000.00,212747000.00,204092000.00,220579000.00,191833000.00,173212000.00,162362000.00,175765000.00,160770000.00,146033000.00,139426000.00,135561000.00,135561000.00,133959000.00,123061000.00,127987000.00,118931000.00,112638000.00,109416000.00,112404000.00,104889000.00,98466000.00,95887000.00,92710000.00,87104000.00,87025000.00,83790000.00,82988000.00,71909000.00,67433000.00,68920000.00,68531000.00,63817000.00,64100000.00,60400000.00,53900000.00,53900000.00,53000000.00,53000000.00,53200000.00
interestExpense,-3456000.00,3910000.00,4358000.00,3911000.00,3151000.00,2463000.00,350000.00,343000.00,322000.00,451000.00,344000.00,1381000.00,1973000.00,2853000.00,3799000.00,3720000.00,3991000.00,4300000.00,4956000.00,4572000.00,3735000.00,3807000.00,4326000.00,4464000.00,4707000.00,5552000.00,5815000.00,5429000.00,5745000.00,5904000.00,6312000.00,6224000.00,5524000.00,5622000.00,5969000.00,6041000.00,6162000.00,5479000.00,1533000.00,1097000.00,1497000.00,1508000.00,1511000.00,1503000.00,1553000.00,1666000.00,1670000.00,1686000.00,1677000.00,672000.00,674000.00,681000.00,728000.00,844000.00,843000.00,849000.00,1010000.00,1164000.00,1276000.00,1225000.00,2243000.00,2151000.00,2199000.00,2259000.00,1945000.00,1494000.00,1889000.00,1869000.00,1914000.00,2724000.00,3222000.00,2839000.00,2343000.00,1737000.00,1600000.00,1589000.00,1350000.00,1266000.00,1208000.00,1260000.00,1461000.00,1473000.00,1588000.00,1395000.00,1136000.00,1070000.00,1166000.00,1211000.00,1715000.00,1704000.00,1628000.00,1668000.00,1413000.00,1317000.00,1227000.00,,,,,,,,,,,,,,,,700000.00,700000.00,,,
taxProvision,-3120000.00,1485000.00,-3906000.00,-3767000.00,-4937000.00,-8132000.00,7373000.00,3781000.00,8460000.00,11369000.00,12326000.00,67000.00,30992000.00,24160000.00,-134448000.00,21053000.00,11864000.00,14169000.00,14230000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interestIncome,3456000.00,3910000.00,4358000.00,3911000.00,3151000.00,2463000.00,350000.00,343000.00,322000.00,451000.00,344000.00,1381000.00,1832000.00,227000.00,192000.00,3335000.00,360000.00,944000.00,101000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInterestIncome,-12267000.00,-3910000.00,-4358000.00,-12963000.00,-11083000.00,-10998000.00,-5912000.00,-5614000.00,-5493000.00,-5738000.00,-5726000.00,-1381000.00,-1832000.00,-2626000.00,-3607000.00,-3335000.00,-3631000.00,-3356000.00,-4855000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extraordinaryItems,,,,,,,,,,,,,,1300000.00,34200000.00,,,,,-1771000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,
nonRecurring,,,,,,,,,,,,,,6991000.00,469179000.00,,5516000.00,18738000.00,13281000.00,544000.00,537000.00,19216000.00,906000.00,3377000.00,845000.00,13445000.00,327000.00,15560000.00,4658000.00,4658000.00,0.00,20218000.00,0.00,0.00,0.00,28353000.00,-6047000.00,-7728000.00,0.00,0.00,13400000.00,15000000.00,0.00,0.00,0.00,0.00,-35500000.00,0.00,0.00,36500000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,
otherItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,
incomeTaxExpense,-3120000.00,1485000.00,-3906000.00,-3767000.00,-4937000.00,-8132000.00,7373000.00,3781000.00,8460000.00,11369000.00,12326000.00,67000.00,7468000.00,7050000.00,-146487000.00,6861000.00,11864000.00,14169000.00,14230000.00,20314000.00,9695000.00,11479000.00,14506000.00,-116822000.00,13880000.00,20660000.00,29323000.00,10657000.00,15818000.00,22623000.00,30041000.00,12654000.00,12362000.00,23808000.00,28587000.00,12139000.00,3904000.00,5057000.00,22371000.00,11437000.00,8282000.00,14533000.00,30042000.00,20560000.00,17103000.00,22346000.00,43803000.00,18205000.00,17047000.00,6828000.00,27530000.00,19023000.00,15906000.00,14894000.00,22587000.00,14817000.00,10344000.00,16524000.00,21876000.00,13194000.00,12597000.00,14390000.00,15626000.00,9485000.00,9394000.00,12018000.00,17673000.00,11723000.00,10242000.00,11040000.00,13070000.00,8961000.00,4663000.00,9524000.00,11196000.00,7554000.00,6904000.00,9543000.00,7889000.00,6031000.00,5082000.00,5145000.00,5159000.00,4758000.00,3948000.00,3970000.00,1212000.00,1212000.00,-1197000.00,3031000.00,4473000.00,3841000.00,4093000.00,4248000.00,4463000.00,3808000.00,3752000.00,4040000.00,4100000.00,3654000.00,3123000.00,3536000.00,3394000.00,3020000.00,3078000.00,2975000.00,2768000.00,2286000.00,2400000.00,2500000.00,2100000.00,2100000.00,1900000.00,2000000.00,2100000.00
totalRevenue,665478000.00,530372000.00,554361000.00,589584000.00,593384000.00,610384000.00,456082000.00,444802000.00,452153000.00,467495000.00,481054000.00,430172000.00,440961000.00,430955000.00,432831000.00,434952000.00,963808000.00,968141000.00,1012103000.00,993184000.00,953071000.00,927859000.00,954809000.00,884627000.00,838883000.00,815644000.00,844554000.00,794954000.00,768982000.00,789353000.00,854427000.00,821199000.00,767694000.00,769049000.00,821814000.00,759742000.00,707564000.00,672510000.00,585423000.00,547968000.00,539458000.00,552064000.00,595141000.00,568463000.00,529510000.00,539515000.00,586876000.00,523489000.00,485195000.00,482700000.00,532665000.00,484429000.00,452150000.00,444999000.00,495269000.00,446268000.00,415259000.00,417310000.00,473950000.00,404894000.00,388019000.00,411191000.00,437331000.00,388611000.00,359381000.00,358985000.00,387934000.00,339869000.00,317709000.00,321727000.00,347287000.00,296152000.00,278667000.00,271338000.00,279348000.00,242053000.00,231648000.00,230286000.00,242493000.00,209390000.00,188406000.00,177741000.00,191260000.00,189317000.00,152797000.00,151162000.00,139985000.00,139985000.00,132516000.00,132763000.00,141417000.00,130788000.00,124850000.00,121910000.00,125372000.00,124276000.00,106457000.00,104931000.00,101695000.00,94518000.00,93613000.00,91677000.00,91025000.00,78673000.00,74633000.00,76070000.00,75054000.00,73645000.00,70000000.00,66600000.00,60100000.00,60100000.00,58500000.00,58500000.00,59200000.00
totalOperatingExpenses,275421000.00,246615000.00,255590000.00,256133000.00,252547000.00,260826000.00,224357000.00,232872000.00,223814000.00,231243000.00,229109000.00,221356000.00,219254000.00,207633000.00,234012000.00,210841000.00,64077000.00,62426000.00,65638000.00,60456000.00,61628000.00,68189000.00,64391000.00,60589000.00,65012000.00,56757000.00,56551000.00,60328000.00,54688000.00,53804000.00,59879000.00,3469000.00,-962000.00,277000.00,-1460000.00,-307000.00,-197000.00,5000.00,-677000.00,366000.00,413155000.00,406346000.00,422157000.00,379394000.00,398468000.00,385979000.00,393071000.00,361456000.00,355046000.00,382475000.00,360503000.00,330764000.00,328713000.00,331018000.00,206459000.00,310921000.00,193440000.00,303486000.00,321721000.00,282660000.00,282371000.00,301799000.00,305599000.00,281801000.00,270404000.00,264800000.00,264728000.00,239891000.00,233407000.00,233139000.00,237237000.00,209321000.00,212730000.00,195976000.00,194761000.00,170982000.00,168709000.00,162720000.00,165563000.00,145402000.00,137741000.00,127894000.00,129508000.00,116904000.00,114578000.00,111690000.00,106911000.00,0.00,109332000.00,99303000.00,99036000.00,90843000.00,86903000.00,85813000.00,84678000.00,77942000.00,76905000.00,75910000.00,73490000.00,71039000.00,71861000.00,68765000.00,67225000.00,56917000.00,54280000.00,55018000.00,54665000.00,50049000.00,52100000.00,51000000.00,44100000.00,44100000.00,43600000.00,45400000.00,45000000.00
costOfRevenue,393570000.00,248100000.00,258667000.00,303652000.00,295637000.00,317237000.00,171135000.00,167703000.00,167511000.00,172815000.00,177986000.00,157362000.00,161397000.00,167034000.00,165584000.00,163764000.00,30655000.00,34599000.00,37828000.00,49002000.00,40091000.00,51224000.00,53682000.00,70570000.00,55130000.00,65758000.00,67476000.00,84453000.00,64409000.00,67876000.00,78450000.00,118845000.00,78104000.00,81312000.00,94556000.00,104161000.00,76812000.00,81705000.00,91920000.00,103335000.00,82705000.00,84676000.00,91183000.00,120813000.00,84377000.00,93280000.00,112606000.00,111608000.00,83380000.00,81926000.00,99569000.00,103174000.00,80624000.00,73808000.00,96325000.00,94644000.00,68786000.00,68310000.00,93717000.00,86676000.00,71018000.00,69348000.00,88918000.00,79319000.00,61484000.00,60614000.00,74437000.00,67345000.00,54763000.00,54174000.00,72197000.00,60423000.00,50088000.00,47981000.00,53369000.00,48161000.00,44038000.00,41372000.00,55016000.00,46431000.00,35471000.00,34468000.00,46257000.00,43866000.00,31455000.00,27736000.00,28650000.00,28650000.00,24627000.00,23758000.00,28951000.00,28088000.00,25735000.00,23603000.00,27726000.00,26947000.00,21561000.00,19977000.00,19220000.00,16065000.00,15164000.00,15025000.00,15763000.00,14992000.00,13153000.00,13902000.00,13866000.00,13768000.00,12000000.00,9400000.00,9800000.00,9800000.00,9400000.00,7600000.00,8200000.00
totalOtherIncomeExpenseNet,-3744000.00,-23745000.00,-31784000.00,104643000.00,-57477000.00,-35704000.00,-25196000.00,-23815000.00,-22527000.00,-13355000.00,-19584000.00,-47131000.00,-13556000.00,-19172000.00,-495013000.00,-29244000.00,-3991000.00,-4300000.00,-4956000.00,-4572000.00,-3735000.00,-3807000.00,-4326000.00,-4464000.00,-4707000.00,-5552000.00,-5815000.00,-5429000.00,-5745000.00,-5904000.00,-6312000.00,-6224000.00,-5524000.00,-5622000.00,-5969000.00,-6041000.00,-6162000.00,-5479000.00,-1533000.00,-1097000.00,-1497000.00,-1508000.00,-1511000.00,-1503000.00,-1553000.00,-1666000.00,-1670000.00,-1686000.00,-1677000.00,-672000.00,-674000.00,-681000.00,-728000.00,-844000.00,-843000.00,-876000.00,-991000.00,-1088000.00,-1067000.00,60000.00,-1288000.00,-2375000.00,-2435000.00,-2514000.00,-2180000.00,-1896000.00,-1889000.00,-1869000.00,-1914000.00,-2724000.00,-3222000.00,-2839000.00,-2343000.00,-1737000.00,-1600000.00,-1589000.00,-1350000.00,-1266000.00,-1208000.00,-1260000.00,-1461000.00,-1473000.00,-1588000.00,-15687000.00,3905000.00,-1070000.00,-1211000.00,0.00,-1715000.00,-1704000.00,-1628000.00,-1668000.00,-1413000.00,-1317000.00,-1227000.00,-9339000.00,1869000.00,1571000.00,1794000.00,1978000.00,1441000.00,1203000.00,643000.00,902000.00,683000.00,458000.00,557000.00,-4049000.00,300000.00,200000.00,600000.00,,-400000.00,-200000.00,-600000.00
discontinuedOperations,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,
netIncomeFromContinuingOps,-4137000.00,6517000.00,12798000.00,-5854000.00,-15616000.00,-5342000.00,21532000.00,16288000.00,24348000.00,32975000.00,36323000.00,2875000.00,109345000.00,68377000.00,-280005000.00,-107057000.00,39801000.00,42650000.00,56078000.00,61743000.00,43720000.00,38501000.00,52246000.00,177560000.00,25341000.00,36335000.00,53300000.00,21631000.00,29464000.00,38501000.00,49687000.00,21726000.00,24194000.00,40546000.00,49243000.00,-22648000.00,9295000.00,8505000.00,83081000.00,22674000.00,21138000.00,25854000.00,51000000.00,36632000.00,28941000.00,36244000.00,71226000.00,30534000.00,28045000.00,10799000.00,44389000.00,0.00,26179000.00,24435000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,
netIncomeApplicableToCommonShares,-4137000.00,6517000.00,12798000.00,-5854000.00,-15616000.00,-5342000.00,21532000.00,16288000.00,24348000.00,32975000.00,36323000.00,2875000.00,109345000.00,68377000.00,-280005000.00,20522000.00,39801000.00,42650000.00,56078000.00,61743000.00,43720000.00,38501000.00,52246000.00,177560000.00,25341000.00,36335000.00,53300000.00,21631000.00,29464000.00,38501000.00,49687000.00,21726000.00,24194000.00,40546000.00,49243000.00,22094000.00,9295000.00,8505000.00,38339000.00,22674000.00,21138000.00,25854000.00,51000000.00,36632000.00,28941000.00,36244000.00,71226000.00,30534000.00,28045000.00,10799000.00,44389000.00,30787000.00,26179000.00,24435000.00,36975000.00,25037000.00,24655000.00,27826000.00,35360000.00,21010000.00,19835000.00,22361000.00,22563000.00,14354000.00,14244000.00,15620000.00,29207000.00,19041000.00,17383000.00,20650000.00,21561000.00,14608000.00,8843000.00,16120000.00,18422000.00,13767000.00,10647000.00,15385000.00,12817000.00,10266000.00,8651000.00,8761000.00,8748000.00,8102000.00,6721000.00,6696000.00,5921000.00,2001000.00,-4967000.00,4967000.00,7329000.00,6348000.00,6706000.00,6929000.00,7278000.00,,,,,,,,,,,,,,,,,,,,
preferredStockAndOtherAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
