,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-08-31,2020-07-31,2020-05-31,2020-04-30,2020-02-29,2020-01-31,2019-11-30,2019-10-31,2019-08-31,2019-07-31,2019-04-30,2019-02-28,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,2013-01-31,2012-10-31,2012-07-31,2012-04-30,2012-01-31,2011-10-31,2011-07-31,2011-04-30,2011-01-31,2010-10-31,2010-07-31,2010-04-30,2010-01-31,2009-10-31,2009-07-31,2009-04-30,2009-01-31,2008-10-31,2008-07-31,2008-04-30,2008-01-31,2007-10-31,2007-07-31,2007-04-30,2007-01-31,2006-10-31,2006-07-31,2006-04-30,2006-01-31,2005-10-31,2005-07-31,2005-04-30,2005-01-31,2004-10-31,2004-07-31,2004-04-30,2004-01-31,2003-10-31,2003-07-31,2003-04-30,2003-01-31,2002-10-31,2002-07-31,2002-05-31,2002-04-30,2001-10-31,2001-07-31,2001-04-30,2001-01-31,2000-10-31,2000-07-31,2000-04-30,2000-01-31,1999-10-31,1999-07-31,1999-04-30,1999-01-31,1998-10-31,1998-07-31,1998-04-30,1998-01-31,1997-10-31,1997-07-31,1997-04-30,1997-01-31,1996-10-31,1996-07-31,1996-04-30,1996-01-31,1995-10-31,1995-07-31,1995-04-30,1995-01-31,1994-10-31,1994-07-31,1994-04-30,1994-01-31,1993-10-31,1993-07-31,1993-04-30,1993-01-31,1992-10-31,1992-07-31
otherCurrentLiab,236302000.00,196927000.00,182689000.00,160867000.00,164822000.00,191068000.00,183259000.00,255917000.00,98160000.00,100663000.00,107252000.00,211765000.00,203669000.00,153032000.00,153032000.00,108234000.00,108234000.00,109875000.00,109875000.00,118753000.00,118753000.00,132702000.00,132702000.00,109193000.00,100687000.00,100687000.00,78709000.00,77300000.00,82897000.00,86898000.00,67834000.00,68971000.00,77421000.00,89776000.00,70418000.00,74251000.00,83714000.00,89175000.00,72020000.00,86127000.00,86800000.00,98417000.00,69605000.00,63561000.00,73881000.00,92578000.00,54071000.00,54413000.00,61163000.00,73086000.00,230301000.00,51036000.00,56562000.00,44970000.00,173655000.00,174920000.00,167764000.00,41001000.00,171058000.00,186297000.00,26866000.00,160273000.00,39925000.00,39765000.00,27284000.00,129248000.00,48280000.00,48934000.00,52845000.00,158293000.00,195631000.00,166835000.00,156714000.00,85620000.00,181989000.00,40397000.00,173526000.00,222426000.00,34923000.00,31784000.00,147938000.00,61898000.00,130546000.00,31049000.00,31272000.00,96057000.00,26776000.00,23696000.00,26126000.00,70907000.00,18616000.00,43934000.00,72096000.00,86510000.00,15258000.00,35616000.00,56293000.00,77915000.00,67738000.00,43438000.00,36508000.00,57725000.00,53259000.00,40481000.00,32499000.00,41200000.00,35733000.00,26317000.00,26987000.00,29381000.00,19921000.00,13613000.00,12798000.00,18952000.00,13029000.00,13750000.00,12384000.00,12384000.00,10500000.00,10000000.00,7900000.00,12600000.00,6900000.00,5500000.00,5400000.00,5600000.00,5600000.00,5600000.00,5600000.00,,,
commonStock,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2486000.00,2486000.00,2486000.00,2486000.00,2485000.00,2485000.00,2485000.00,2485000.00,2481000.00,2481000.00,2481000.00,2473000.00,2461000.00,2453000.00,1698000.00,1620000.00,1608000.00,1605000.00,1603000.00,1590000.00,1517000.00,755000.00,750000.00,740000.00,735000.00,734000.00,734000.00,722000.00,733000.00,721000.00,721000.00,720000.00,718000.00,718000.00,718000.00,712000.00,704000.00,473000.00,473000.00,472000.00,467000.00,467000.00,466000.00,468000.00,461000.00,54967000.00,54840000.00,54325000.00,53837000.00,53339000.00,53284000.00,53276000.00,52900000.00,53951000.00,52535000.00,52501000.00,52501000.00,,,,,,,,,,,,,,
capitalStock,,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,2496000.00,,2496000.00,2496000.00,2496000.00,2496000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarnings,2234761000.00,2158294000.00,2130108000.00,2137126000.00,2080852000.00,2000021000.00,2224113000.00,2203772000.00,2185393000.00,2058448000.00,1951496000.00,1868613000.00,1865370000.00,1807687000.00,1807687000.00,1826413000.00,1826413000.00,2108292000.00,2108292000.00,2127312000.00,2127312000.00,2070077000.00,2070077000.00,2028627000.00,2054654000.00,2054654000.00,2002687000.00,1941536000.00,1904190000.00,1883592000.00,1812821000.00,1772233000.00,1774315000.00,1775775000.00,1744227000.00,1693371000.00,1675031000.00,1659267000.00,1602550000.00,1553380000.00,1545674000.00,1543085000.00,1506519000.00,1522856000.00,1542106000.00,1569851000.00,1587320000.00,1588094000.00,1592706000.00,1553058000.00,1522805000.00,1770546000.00,1774205000.00,1771464000.00,1744280000.00,1713778000.00,1716173000.00,1711929000.00,1745912000.00,1735503000.00,1749513000.00,1764049000.00,1726531000.00,1692990000.00,1691823000.00,1694161000.00,1682255000.00,1663156000.00,1624800000.00,1601784000.00,1482907000.00,1405414000.00,1350400000.00,1302345000.00,1171184000.00,1087012000.00,1031796000.00,978855000.00,882451000.00,820769000.00,774371000.00,726760000.00,636886000.00,583253000.00,553629000.00,528522000.00,493168000.00,483029000.00,474925000.00,468522000.00,429646000.00,402585000.00,392505000.00,379787000.00,335885000.00,305143000.00,289837000.00,274292000.00,225145000.00,195919000.00,193142000.00,180534000.00,143403000.00,119066000.00,102117000.00,89874000.00,64985000.00,51114000.00,41561000.00,35800000.00,18645000.00,12369000.00,13500000.00,17100000.00,10694000.00,8549000.00,8203000.00,8203000.00,2600000.00,4100000.00,12500000.00,12500000.00,500000.00,-2700000.00,-1300000.00,2100000.00,2100000.00,,,,,
otherLiab,,,,,,22894000.00,24055000.00,,24275000.00,23816000.00,24737000.00,,15627000.00,19604000.00,19604000.00,24633000.00,24633000.00,27335000.00,27335000.00,27896000.00,27896000.00,28302000.00,28302000.00,35142000.00,,73178000.00,78923000.00,82152000.00,88729000.00,84301000.00,,85741000.00,,94729000.00,84308000.00,87701000.00,,100502000.00,97188000.00,102387000.00,,98069000.00,105344000.00,106425000.00,,112508000.00,108920000.00,111613000.00,,98964000.00,106064000.00,114594000.00,,127700000.00,128550000.00,137023000.00,,142927000.00,141090000.00,,140487000.00,144781000.00,150676000.00,151606000.00,143375000.00,155438000.00,152882000.00,164001000.00,154292000.00,153692000.00,151038000.00,164787000.00,159411000.00,149724000.00,109708000.00,112469000.00,,99600000.00,88474000.00,93688000.00,87564000.00,84152000.00,76908000.00,21933000.00,21475000.00,18746000.00,18492000.00,15050000.00,9752000.00,5836000.00,5915000.00,8837000.00,7021000.00,4188000.00,1366000.00,1500000.00,1321000.00,1090000.00,1315000.00,1452000.00,1636000.00,,1617000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
goodWill,264825000.00,264964000.00,264896000.00,264945000.00,271209000.00,271406000.00,271398000.00,271416000.00,16389000.00,16365000.00,13395000.00,13267000.00,13135000.00,13114000.00,13114000.00,12968000.00,12968000.00,13157000.00,13157000.00,14890000.00,14890000.00,14875000.00,14875000.00,14821000.00,14899000.00,14899000.00,14898000.00,14926000.00,14962000.00,15070000.00,14972000.00,15069000.00,14772000.00,14887000.00,17315000.00,17399000.00,17520000.00,17186000.00,12978000.00,13006000.00,13243000.00,13096000.00,13512000.00,13616000.00,13598000.00,13530000.00,13792000.00,13814000.00,11434000.00,11484000.00,11492000.00,11445000.00,11544000.00,11469000.00,11511000.00,11668000.00,11710000.00,11472000.00,11395000.00,11364000.00,11413000.00,11210000.00,11165000.00,11181000.00,10831000.00,10706000.00,10741000.00,11370000.00,11402000.00,11479000.00,11722000.00,9950000.00,9950000.00,9950000.00,9950000.00,9950000.00,9950000.00,9950000.00,10136000.00,10000000.00,10136000.00,10136000.00,10136000.00,10136000.00,10136000.00,10136000.00,15614000.00,23614000.00,23614000.00,23614000.00,23966000.00,24000000.00,24000000.00,24000000.00,23966000.00,24600000.00,26416000.00,26600000.00,23780000.00,8200000.00,8200000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherAssets,,77899000.00,70727000.00,92721000.00,70727000.00,88992000.00,95517000.00,,93568000.00,91637000.00,76480000.00,,62058000.00,63335000.00,63335000.00,59173000.00,59173000.00,73709000.00,73709000.00,67729000.00,67729000.00,66185000.00,66185000.00,58634000.00,,56809000.00,63238000.00,61329000.00,63211000.00,123544000.00,,145400000.00,,159021000.00,173634000.00,177203000.00,,160748000.00,185285000.00,124955000.00,,111539000.00,126418000.00,116554000.00,,133187000.00,116017000.00,112224000.00,,1000.00,98223000.00,87668000.00,,84367000.00,81152000.00,75821000.00,,88488000.00,62468000.00,,229761000.00,251306000.00,257976000.00,260437000.00,233785000.00,274235000.00,298077000.00,315568000.00,367351000.00,394025000.00,221278000.00,229019000.00,204099000.00,247222000.00,307585000.00,190592000.00,,195838000.00,179459000.00,160185000.00,162018000.00,159932000.00,112806000.00,69646000.00,63239000.00,61962000.00,60759000.00,60519000.00,54548000.00,54496000.00,45982000.00,46592000.00,44478000.00,44607000.00,36960000.00,38489000.00,40171000.00,43731000.00,41012000.00,14801000.00,15041000.00,,18836000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cash,240940000.00,175315000.00,117841000.00,170209000.00,82133000.00,98214000.00,228775000.00,434770000.00,740668000.00,773994000.00,716679000.00,850477000.00,692356000.00,898787000.00,898787000.00,855769000.00,855769000.00,361930000.00,361930000.00,214514000.00,214514000.00,267166000.00,267166000.00,304671000.00,333330000.00,333330000.00,279872000.00,323322000.00,289700000.00,413613000.00,257527000.00,192558000.00,225197000.00,378613000.00,291667000.00,247934000.00,238976000.00,260067000.00,363116000.00,327290000.00,326907000.00,410697000.00,280445000.00,262628000.00,327699000.00,418933000.00,354284000.00,345188000.00,383175000.00,509119000.00,544683000.00,696077000.00,713443000.00,719545000.00,380284000.00,389299000.00,474668000.00,667593000.00,630775000.00,425523000.00,535239000.00,693960000.00,512603000.00,500263000.00,418807000.00,473342000.00,332837000.00,353390000.00,338238000.00,116061000.00,104877000.00,123717000.00,69791000.00,59737000.00,121216000.00,331358000.00,168572000.00,130529000.00,216047000.00,202538000.00,250298000.00,275061000.00,273755000.00,223353000.00,212449000.00,251324000.00,92754000.00,119328000.00,106955000.00,194526000.00,115396000.00,109246000.00,120054000.00,180398000.00,72951000.00,75497000.00,113865000.00,133446000.00,70959000.00,19865000.00,34004000.00,76581000.00,52028000.00,49099000.00,63168000.00,71940000.00,44045000.00,36266000.00,44274000.00,48359000.00,12627000.00,4386000.00,14261000.00,34326000.00,8918000.00,16327000.00,17857000.00,17857000.00,3300000.00,500000.00,200000.00,10400000.00,200000.00,200000.00,11700000.00,100000.00,100000.00,300000.00,300000.00,,,
cashAndEquivalents,,,,,170209000.00,82133000.00,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCurrentLiabilities,831231000.00,762476000.00,716437000.00,768948000.00,685430000.00,718061000.00,737479000.00,842871000.00,869572000.00,769218000.00,744483000.00,858482000.00,894336000.00,840414000.00,840414000.00,662227000.00,662227000.00,751756000.00,751756000.00,810152000.00,810152000.00,763646000.00,763646000.00,649797000.00,542645000.00,542645000.00,607147000.00,508020000.00,434804000.00,485221000.00,552840000.00,471982000.00,420591000.00,493783000.00,562879000.00,498531000.00,418486000.00,463682000.00,578143000.00,492144000.00,428788000.00,453885000.00,546481000.00,439789000.00,395737000.00,415478000.00,538457000.00,464799000.00,347135000.00,435902000.00,443498000.00,385874000.00,318221000.00,405401000.00,396549000.00,362492000.00,322947000.00,387837000.00,367562000.00,331226000.00,324052000.00,408955000.00,420997000.00,397082000.00,324389000.00,401763000.00,422614000.00,385715000.00,350333000.00,376178000.00,403112000.00,313266000.00,295259000.00,460464000.00,395038000.00,338626000.00,294559000.00,361623000.00,265193000.00,240124000.00,213576000.00,253265000.00,214849000.00,181652000.00,176357000.00,189035000.00,194589000.00,153302000.00,152125000.00,141586000.00,176064000.00,153298000.00,144214000.00,149942000.00,153668000.00,121621000.00,131680000.00,149147000.00,124326000.00,93141000.00,73266000.00,88425000.00,92655000.00,70282000.00,55818000.00,59751000.00,71499000.00,50324000.00,50976000.00,53987000.00,61144000.00,38596000.00,31905000.00,39382000.00,51031000.00,35765000.00,26891000.00,26891000.00,84700000.00,76600000.00,48100000.00,38300000.00,54900000.00,32700000.00,20100000.00,15600000.00,15600000.00,28300000.00,28300000.00,,,
currentDeferredRevenue,19255000.00,17372000.00,,36483000.00,36483000.00,,,44167000.00,157158000.00,158550000.00,107738000.00,62181000.00,39794000.00,43165000.00,43165000.00,48503000.00,48503000.00,56974000.00,56974000.00,32411000.00,32411000.00,34742000.00,34742000.00,42025000.00,53997000.00,53997000.00,30392000.00,33185000.00,39918000.00,52347000.00,29475000.00,32573000.00,39744000.00,52966000.00,30130000.00,31532000.00,38508000.00,48274000.00,28259000.00,30502000.00,37385000.00,47888000.00,27712000.00,29092000.00,35578000.00,47194000.00,24689000.00,26389000.00,33435000.00,46458000.00,59203000.00,24342000.00,30783000.00,48761000.00,47254000.00,48585000.00,,48059000.00,50910000.00,,118844000.00,60156000.00,114489000.00,112700000.00,130434000.00,45447000.00,93897000.00,102286000.00,92225000.00,47004000.00,48935000.00,44194000.00,39971000.00,47732000.00,42100000.00,111893000.00,,46976000.00,115462000.00,95914000.00,,47754000.00,33644000.00,75039000.00,71476000.00,16816000.00,64921000.00,60488000.00,60702000.00,15846000.00,54368000.00,20521000.00,-2638000.00,20321000.00,57172000.00,36417000.00,28375000.00,24894000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netDebt,980977000.00,1108289000.00,1220862000.00,1197160000.00,1751648000.00,1744312000.00,1645827000.00,1371718000.00,1018955000.00,940606000.00,1036765000.00,952179000.00,1171801000.00,1220192000.00,1220192000.00,1418865000.00,1418865000.00,1238966000.00,1238966000.00,1431617000.00,1431617000.00,1350675000.00,1350675000.00,1290811000.00,-333330000.00,-333330000.00,-279872000.00,-323322000.00,-289700000.00,-413613000.00,-257527000.00,-192558000.00,-225197000.00,-378613000.00,-291667000.00,-247934000.00,-238976000.00,-260067000.00,-363116000.00,-327290000.00,-326907000.00,-410697000.00,-280445000.00,-262628000.00,-327699000.00,-418933000.00,-354284000.00,-345188000.00,-383175000.00,-509119000.00,-544683000.00,-696077000.00,-713443000.00,-719545000.00,-380284000.00,-389299000.00,-474668000.00,-667593000.00,-630775000.00,-425523000.00,-500374000.00,-663960000.00,-444998000.00,-407624000.00,-343807000.00,-398342000.00,-243971000.00,-264402000.00,-174611000.00,-103108000.00,-104877000.00,-123717000.00,-69791000.00,-59737000.00,-121216000.00,-320956000.00,-168572000.00,-70442000.00,-141604000.00,-133824000.00,-250298000.00,-275061000.00,-273755000.00,-207052000.00,-194957000.00,-232618000.00,-72667000.00,-99635000.00,-86408000.00,-173945000.00,-89804000.00,-83066000.00,-97280000.00,-156993000.00,-48559000.00,-49064000.00,-86674000.00,-104257000.00,-70959000.00,-19865000.00,-34004000.00,-76581000.00,-52028000.00,-49099000.00,-63168000.00,-71940000.00,-44045000.00,-36266000.00,-44274000.00,-48359000.00,-12627000.00,-4386000.00,-14261000.00,-34326000.00,-8918000.00,-16327000.00,-17857000.00,-17857000.00,36500000.00,28300000.00,16700000.00,-10400000.00,17900000.00,3200000.00,-11700000.00,7300000.00,7300000.00,18500000.00,18500000.00,,,
shortTermDebt,294898000.00,309517000.00,321430000.00,337258000.00,332160000.00,328348000.00,317844000.00,311005000.00,299693000.00,288534000.00,297561000.00,328624000.00,346321000.00,348921000.00,348921000.00,328366000.00,328366000.00,299161000.00,299161000.00,292312000.00,292312000.00,279207000.00,279207000.00,266819000.00,147290000.00,147290000.00,154686000.00,133288000.00,104215000.00,109273000.00,124815000.00,94959000.00,94569000.00,104837000.00,148220000.00,106057000.00,93572000.00,143444000.00,172875000.00,112370000.00,101364000.00,116434000.00,139816000.00,92334000.00,90575000.00,71834000.00,106469000.00,91877000.00,90759000.00,139484000.00,,138841000.00,97015000.00,127887000.00,,,,131054000.00,,,34865000.00,30000000.00,67605000.00,92639000.00,75000000.00,75000000.00,88866000.00,88988000.00,88995000.00,12953000.00,,,,155962000.00,,10402000.00,,,10422000.00,10377000.00,,67269000.00,,4832000.00,4832000.00,4832000.00,4874000.00,4593000.00,4528000.00,4225000.00,8929000.00,8780000.00,4112000.00,4044000.00,4040000.00,4204000.00,4189000.00,4300000.00,,,,,,,,,,,,,,,,,,,,,39800000.00,28800000.00,16900000.00,16900000.00,18100000.00,3400000.00,3400000.00,,,11400000.00,11400000.00,,,
shortLongTermDebt,,,,,,,,,,,,,,,,,,,,,,,,266819000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortLongTermDebtTotal,1221917000.00,1283604000.00,1338703000.00,1367369000.00,1833781000.00,1842526000.00,1874602000.00,1806488000.00,1759623000.00,1714600000.00,1753444000.00,1802656000.00,1864157000.00,2118979000.00,2118979000.00,2274634000.00,2274634000.00,1600896000.00,1600896000.00,1646131000.00,1646131000.00,1617841000.00,1617841000.00,1595482000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34865000.00,30000000.00,67605000.00,92639000.00,75000000.00,75000000.00,88866000.00,88988000.00,163627000.00,12953000.00,,,,,,10402000.00,,60087000.00,74443000.00,68714000.00,,,,16301000.00,17492000.00,18706000.00,20087000.00,19693000.00,20547000.00,20581000.00,25592000.00,26180000.00,22774000.00,23405000.00,24392000.00,26433000.00,27191000.00,29189000.00,,,,,,,,,,,,,,,,,,,,,39800000.00,28800000.00,16900000.00,16900000.00,18100000.00,3400000.00,3400000.00,7400000.00,7400000.00,18800000.00,18800000.00,,,
otherStockholderEquity,-466103000.00,-476225000.00,-486811000.00,-507829000.00,-579549000.00,-589577000.00,-803288000.00,-741751000.00,-752143000.00,-748519000.00,-740619000.00,-743696000.00,-754996000.00,-764292000.00,-764292000.00,-776876000.00,-776876000.00,-829767000.00,-829767000.00,-833562000.00,-833562000.00,-807366000.00,-807366000.00,-754018000.00,-734763000.00,-734763000.00,-670633000.00,-650809000.00,-664369000.00,-608502000.00,-617320000.00,-620309000.00,-626267000.00,-537240000.00,-543603000.00,-566114000.00,-575735000.00,-580519000.00,-375976000.00,-371820000.00,-391721000.00,-395891000.00,-399644000.00,-407454000.00,-411537000.00,-418326000.00,-420590000.00,-411314000.00,-416872000.00,-363664000.00,-270909000.00,-322701000.00,-336702000.00,-385768000.00,-393408000.00,-381979000.00,-385778000.00,-391426000.00,-373875000.00,-379259000.00,-266708000.00,-204856000.00,-222190000.00,-241186000.00,-261287000.00,-273226000.00,-276618000.00,-286435000.00,-292168000.00,-299286000.00,-112501000.00,-62438000.00,16696000.00,90792000.00,133125000.00,179624000.00,163999000.00,154102000.00,174244000.00,316568000.00,285199000.00,223268000.00,170519000.00,154059000.00,134999000.00,111756000.00,111517000.00,111348000.00,110427000.00,110511000.00,112673000.00,137300000.00,152700000.00,131200000.00,130500000.00,141700000.00,131900000.00,100100000.00,77400000.00,77000000.00,93400000.00,94900000.00,97100000.00,108444000.00,72700000.00,65600000.00,32198000.00,8300000.00,7700000.00,24444000.00,6100000.00,6300000.00,6800000.00,6700000.00,6300000.00,5000000.00,24821000.00,24821000.00,76400000.00,77300000.00,69400000.00,75600000.00,75400000.00,74400000.00,74000000.00,40300000.00,40300000.00,25400000.00,25400000.00,,,
propertyPlantEquipment,,1797241000.00,1816371000.00,1868513000.00,1816371000.00,1938641000.00,1986254000.00,,1955334000.00,1813516000.00,1758710000.00,,1779773000.00,650397000.00,1930842000.00,667258000.00,1960027000.00,735120000.00,2154036000.00,764350000.00,2250483000.00,754031000.00,2216575000.00,744670000.00,742149000.00,742149000.00,735714000.00,732350000.00,732179000.00,724239000.00,,726168000.00,,710500000.00,707797000.00,708488000.00,,706221000.00,703586000.00,709261000.00,,694856000.00,714166000.00,732834000.00,,637417000.00,630206000.00,593879000.00,,509633000.00,537058000.00,544751000.00,,572104000.00,582162000.00,635540000.00,,641907000.00,643120000.00,,657131000.00,677880000.00,713142000.00,741019000.00,745086000.00,739702000.00,740240000.00,748265000.00,718639000.00,667691000.00,625568000.00,597948000.00,552218000.00,523487000.00,481645000.00,440868000.00,,356614000.00,345518000.00,351855000.00,351331000.00,349493000.00,353213000.00,310512000.00,299115000.00,277193000.00,278689000.00,288230000.00,277619000.00,270903000.00,267479000.00,270283000.00,263989000.00,262959000.00,257731000.00,251172000.00,235682000.00,201830000.00,183373000.00,140321000.00,122075000.00,,103103000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCurrentAssets,1353418000.00,1201491000.00,1129501000.00,1100241000.00,1277105000.00,1177389000.00,1280539000.00,1396924000.00,1775530000.00,1601583000.00,1495780000.00,1522643000.00,1507786000.00,1582367000.00,1582367000.00,1558938000.00,1558938000.00,1047930000.00,1047930000.00,1078574000.00,1078574000.00,1020073000.00,1020073000.00,950603000.00,1046253000.00,1046253000.00,1123468000.00,997080000.00,874596000.00,968530000.00,930212000.00,817185000.00,763672000.00,901229000.00,936849000.00,826219000.00,729327000.00,723375000.00,1050347000.00,922975000.00,859639000.00,885305000.00,931488000.00,830673000.00,857581000.00,923560000.00,1093863000.00,1073982000.00,1036606000.00,1141800000.00,1197852000.00,1346463000.00,1259981000.00,1287488000.00,1205841000.00,1155141000.00,1101943000.00,1174410000.00,1187997000.00,962811000.00,1046004000.00,1167030000.00,1094452000.00,1004443000.00,899360000.00,925359000.00,907586000.00,859334000.00,806779000.00,1020834000.00,1155856000.00,1091198000.00,1070374000.00,1198254000.00,1208834000.00,1165695000.00,1064806000.00,1080672000.00,916543000.00,950591000.00,847198000.00,827640000.00,677067000.00,588518000.00,549894000.00,525623000.00,484614000.00,441817000.00,434627000.00,427878000.00,424232000.00,393273000.00,376997000.00,378030000.00,337763000.00,294450000.00,305222000.00,318661000.00,265700000.00,219683000.00,226573000.00,262562000.00,229710000.00,187135000.00,162980000.00,154504000.00,139040000.00,109824000.00,103404000.00,102473000.00,93503000.00,65353000.00,60614000.00,73760000.00,80136000.00,62863000.00,52701000.00,52701000.00,99800000.00,95800000.00,72500000.00,72800000.00,82200000.00,59900000.00,52200000.00,27700000.00,27700000.00,27300000.00,27300000.00,,,
longTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648000.00,648000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netTangibleAssets,,,,,,1094793000.00,1002866000.00,,1010929000.00,1327365000.00,1105867000.00,,1016333000.00,1017333000.00,946468000.00,945010000.00,945010000.00,1194849000.00,1194849000.00,1204919000.00,1204919000.00,1172251000.00,1172251000.00,1184530000.00,1229388000.00,1229388000.00,1236350000.00,1200587000.00,1146453000.00,1185055000.00,,1101248000.00,,1054639000.00,1140309000.00,1104652000.00,,1008356000.00,982358000.00,1149539000.00,,1079444000.00,1058871000.00,1071721000.00,,1103377000.00,1134490000.00,1145201000.00,,1171567000.00,1233620000.00,1428287000.00,,1419431000.00,1365550000.00,1315024000.00,,1314300000.00,1339599000.00,,1366626000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortTermInvestments,,388000.00,384000.00,85249000.00,384000.00,104000.00,103000.00,,83602000.00,50000000.00,75000000.00,75000000.00,325507000.00,494041000.00,0.00,29956000.00,29956000.00,55000000.00,55000000.00,50000000.00,50000000.00,50000000.00,50000000.00,45000000.00,92135000.00,92135000.00,79856000.00,40000000.00,20000000.00,229500000.00,72000000.00,29800000.00,,113300000.00,82100000.00,74000000.00,,54700000.00,54700000.00,78500000.00,,92700000.00,95200000.00,75800000.00,,10002000.00,2930000.00,59678000.00,113041000.00,121873000.00,155000000.00,5995000.00,8587000.00,25499000.00,101036000.00,124697000.00,130513000.00,67102000.00,3700000.00,5800000.00,9025000.00,4675000.00,3300000.00,2525000.00,30525000.00,10511000.00,11100000.00,26936000.00,31195000.00,503878000.00,535905000.00,510888000.00,588926000.00,767376000.00,636711000.00,482732000.00,602796000.00,620989000.00,340328000.00,422636000.00,310999000.00,314546000.00,110885000.00,109258000.00,113819000.00,86488000.00,113324000.00,89638000.00,107066000.00,47047000.00,57576000.00,67756000.00,62377000.00,45085000.00,11853000.00,,10145000.00,27927000.00,28230000.00,46390000.00,63964000.00,91911000.00,63826000.00,21797000.00,11858000.00,13360000.00,13360000.00,,,,,,,,,,,,,,,,,,,,,,,,,
netReceivables,239374000.00,271333000.00,259074000.00,242386000.00,250879000.00,220803000.00,230469000.00,286683000.00,228461000.00,155361000.00,149056000.00,146102000.00,124560000.00,107243000.00,107243000.00,106751000.00,106751000.00,119064000.00,119064000.00,112304000.00,112304000.00,98604000.00,98604000.00,73836000.00,93477000.00,93477000.00,84074000.00,74153000.00,72800000.00,78304000.00,77113000.00,80673000.00,79432000.00,86634000.00,74812000.00,65282000.00,73283000.00,80912000.00,63775000.00,50693000.00,64010000.00,67894000.00,55875000.00,47028000.00,67720000.00,73882000.00,59277000.00,45965000.00,55193000.00,46321000.00,47432000.00,40202000.00,37472000.00,40310000.00,41138000.00,31530000.00,31464000.00,36721000.00,40346000.00,41793000.00,39637000.00,34746000.00,46584000.00,40799000.00,62176000.00,41471000.00,44634000.00,26697000.00,41651000.00,31920000.00,33603000.00,29783000.00,39553000.00,26045000.00,25762000.00,13290000.00,30645000.00,29146000.00,31332000.00,22151000.00,27417000.00,26432000.00,25493000.00,24945000.00,26249000.00,22820000.00,33039000.00,25230000.00,21474000.00,13598000.00,22182000.00,17971000.00,35172000.00,17627000.00,29693000.00,13859000.00,27561000.00,29466000.00,24508000.00,28546000.00,15031000.00,13471000.00,13020000.00,13276000.00,9733000.00,8560000.00,6086000.00,5153000.00,5771000.00,7647000.00,10968000.00,9021000.00,1637000.00,3556000.00,4094000.00,2667000.00,2467000.00,2467000.00,10800000.00,7300000.00,6100000.00,8700000.00,9500000.00,5400000.00,5400000.00,,,,,,,
